41558,41618,120,686,942,Terminated,1,1,0.94,0.26,,
41561,41620,120,686,411,Terminated,1,1,0.95,0.29,,
41564,41612,120,686,130,Terminated,1,1,0.9,0.35,,
41559,41616,120,686,155,Terminated,1,1,0.91,0.29,,
41561,41617,120,686,961,Terminated,1,1,0.95,0.28,,
41561,41628,120,686,621,Terminated,1,1,1,0.38,,
41557,41614,120,686,143,Terminated,1,1,1.22,0.25,,
41560,41614,120,686,1072,Terminated,1,1,0.94,0.3,,
41562,41623,120,686,969,Terminated,1,1,0.9,0.29,,
41558,41618,120,686,75,Terminated,1,1,0.96,0.29,,
41557,41613,120,686,442,Terminated,1,1,1.11,0.25,,
41558,41617,120,686,466,Terminated,1,1,0.93,0.24,,
41560,41616,120,686,413,Terminated,1,1,0.93,0.32,,
41560,41613,120,686,734,Terminated,1,1,0.95,0.31,,
41558,41617,120,686,306,Terminated,1,1,1.1,0.3,,
41562,41621,120,686,725,Terminated,1,1,1,0.3,,
41562,41623,120,686,972,Terminated,1,1,0.92,0.3,,
41560,41622,120,686,1199,Terminated,1,1,0.89,0.28,,
41561,41623,120,686,724,Terminated,1,1,0.9,0.27,,
41559,41622,120,686,1122,Terminated,1,1,0.87,0.31,,
41560,41615,120,686,1010,Terminated,1,1,1,0.28,,
41557,41612,120,686,973,Terminated,1,1,1.28,0.26,,
41559,41620,120,686,7,Terminated,1,1,2,0.3,,
41562,41622,120,686,1306,Terminated,1,1,0.92,0.3,,
41559,41615,120,686,1292,Terminated,1,1,1,0.3,,
41558,41620,120,686,45,Terminated,1,1,0.8,0.29,,
41561,41618,120,686,1032,Terminated,1,1,0.89,0.3,,
41559,41632,120,686,903,Terminated,1,1,0.92,0.28,,
41560,41614,120,686,790,Terminated,1,1,0.93,0.32,,
41558,41616,120,686,223,Terminated,1,1,1,0.28,,
41562,41618,120,686,671,Terminated,1,1,0.94,0.31,,
41558,41612,120,686,547,Terminated,1,1,1,0.26,,
41561,41634,120,686,1174,Terminated,1,1,0.53,0.26,,
41560,41614,120,686,408,Terminated,1,1,0.9,0.3,,
41560,41614,120,686,818,Terminated,1,1,0.93,0.31,,
41558,41612,120,686,308,Terminated,1,1,1,0.29,,
41560,41624,120,686,884,Terminated,1,1,0.93,0.29,,
41561,41619,120,686,795,Terminated,1,1,0.87,0.29,,
41558,41619,120,686,565,Terminated,1,1,0.91,0.26,,
41562,41618,120,686,825,Terminated,1,1,0.89,0.31,,
41561,41622,120,686,780,Terminated,1,1,0.9,0.28,,
41557,41614,120,686,494,Terminated,1,1,1.25,0.26,,
41562,41619,120,686,670,Terminated,1,1,1,0.29,,
41562,41617,120,686,1213,Terminated,1,1,0.81,0.31,,
41561,41615,120,686,1111,Terminated,1,1,0.8,0.3,,
41558,41615,120,686,109,Terminated,1,1,0.97,0.27,,
41558,41619,120,686,231,Terminated,1,1,0.89,0.26,,
41558,41616,120,686,925,Terminated,1,1,0.9,0.26,,
41559,41614,120,686,738,Terminated,1,1,0.94,0.32,,
